"Year"	"BorX"	"BorY"	"Species"	"Cover"
"2024"	20	720	"ritr"	1
"2024"	20	720	"vial"	1
"2024"	0	720	"drsp"	3
"2024"	0	720	"drph"	1
"2024"	0	720	"soma"	1
"2024"	0	720	"stro"	0
"2024"	0	720	"oxmo"	1
"2024"	0	720	"clbo"	1
"2024"	0	720	"trer"	0
"2024"	0	720	"vial"	1
"2024"	40	740	"stro"	2
"2024"	40	740	"drsp"	3
"2024"	40	740	"oxmo"	1
"2024"	40	740	"soma"	1
"2024"	40	740	"clbo"	2
"2024"	40	740	"lylu"	2
"2024"	40	740	"trer"	1
"2024"	40	740	"vial"	3
"2024"	60	740	"drsp"	3
"2024"	60	740	"maca"	3
"2024"	60	740	"trer"	1
"2024"	60	740	"stro"	4
"2024"	60	740	"asac"	2
"2024"	60	740	"soma"	1
"2024"	60	740	"grass"	1
"2024"	60	740	"oxmo"	1
"2024"	60	740	"depu"	1
"2024"	60	740	"lylu"	2
"2024"	60	740	"clbo"	3
"2024"	60	740	"ruca"	1
"2024"	60	740	"vial"	3
"2024"	60	720	"drsp"	4
"2024"	60	720	"stro"	2
"2024"	60	720	"trer"	1
"2024"	60	720	"oxmo"	1
"2024"	60	720	"clbo"	1
"2024"	60	720	"vial"	2
"2024"	40	720	"drsp"	4
"2024"	40	720	"stro"	1
"2024"	40	720	"drph"	1
"2024"	40	720	"oxmo"	1
"2024"	40	720	"clbo"	2
"2024"	40	720	"stam"	1
"2024"	40	720	"trer"	2
"2024"	40	720	"depu"	1
"2024"	40	720	"soma"	1
"2024"	40	720	"vevi"	1
"2024"	80	740	"drsp"	3
"2024"	80	740	"stro"	2
"2024"	80	740	"clbo"	2
"2024"	80	740	"arnu"	1
"2024"	80	740	"lylu"	2
"2024"	80	740	"oxmo"	1
"2024"	80	740	"trer"	1
"2024"	80	740	"drph"	1
"2024"	80	740	"vial"	4
"2024"	100	740	"maca"	2
"2024"	100	740	"drsp"	3
"2024"	100	740	"drno"	3
"2024"	100	740	"lylu"	1
"2024"	100	740	"clbo"	2
"2024"	100	740	"oxmo"	1
"2024"	100	740	"stro"	1
"2024"	100	740	"grass"	2
"2024"	100	740	"vevi"	2
"2024"	100	740	"trer"	1
"2024"	100	740	"depu"	3
"2024"	100	740	"vial"	3
"2024"	100	720	"oscl"	3
"2024"	100	720	"maca"	3
"2024"	100	720	"lylu"	3
"2024"	100	720	"clbo"	2
"2024"	100	720	"drsp"	2
"2024"	100	720	"arnu"	3
"2024"	100	720	"oxmo"	1
"2024"	100	720	"stro"	1
"2024"	100	720	"trer"	1
"2024"	100	720	"soma"	1
"2024"	100	720	"vial"	3
"2024"	100	720	"sapu"	0
"2024"	80	720	"oxmo"	1
"2024"	80	720	"lylu"	3
"2024"	80	720	"drsp"	3
"2024"	80	720	"stro"	1
"2024"	80	720	"clbo"	2
"2024"	80	720	"maca"	1
"2024"	80	720	"drph"	2
"2024"	80	720	"trer"	1
"2024"	80	720	"arnu"	1
"2024"	80	720	"vial"	4
"2024"	120	740	"stro"	3
"2024"	120	740	"oxmo"	1
"2024"	120	740	"maca"	2
"2024"	120	740	"drsp"	3
"2024"	120	740	"arnu"	2
"2024"	120	740	"soma"	1
"2024"	120	740	"depu"	2
"2024"	120	740	"lylu"	3
"2024"	120	740	"trer"	0
"2024"	120	740	"clbo"	3
"2024"	120	740	"vial"	2
"2024"	140	740	"drsp"	3
"2024"	140	740	"depu"	0
"2024"	140	740	"clbo"	1
"2024"	140	740	"oxmo"	1
"2024"	140	740	"maca"	1
"2024"	140	740	"soma"	1
"2024"	140	740	"stro"	1
"2024"	140	740	"lylu"	1
"2024"	140	740	"arnu"	1
"2024"	140	740	"ritr"	2
"2024"	140	740	"vial"	3
"2024"	140	720	"stro"	1
"2024"	140	720	"drsp"	3
"2024"	140	720	"lylu"	2
"2024"	140	720	"clbo"	2
"2024"	140	720	"soma"	0
"2024"	140	720	"trer"	0
"2024"	140	720	"oxmo"	1
"2024"	140	720	"ritr"	1
"2024"	140	720	"vial"	3
"2024"	120	720	"stro"	2
"2024"	120	720	"drsp"	3
"2024"	120	720	"lylu"	3
"2024"	120	720	"clbo"	2
"2024"	120	720	"asac"	2
"2024"	120	720	"arnu"	2
"2024"	120	720	"oxmo"	1
"2024"	120	720	"vial"	4
"2024"	160	740	"oxmo"	1
"2024"	160	740	"clbo"	3
"2024"	160	740	"lylu"	2
"2024"	160	740	"drsp"	3
"2024"	160	740	"stro"	2
"2024"	160	740	"soma"	1
"2024"	160	740	"arnu"	2
"2024"	160	740	"grass"	2
"2024"	160	740	"maca"	3
"2024"	160	740	"drno"	1
"2024"	160	740	"vial"	2
"2024"	180	740	"lylu"	2
"2024"	180	740	"drsp"	2
"2024"	180	740	"trun"	1
"2024"	180	740	"clbo"	2
"2024"	180	740	"oxmo"	1
"2024"	180	740	"maca"	1
"2024"	180	740	"asac"	1
"2024"	180	740	"drph"	1
"2024"	180	740	"povi"	1
"2024"	180	740	"vial"	3
"2024"	180	720	"drsp"	2
"2024"	180	720	"lylu"	2
"2024"	180	720	"clbo"	1
"2024"	180	720	"stro"	1
"2024"	180	720	"maca"	1
"2024"	180	720	"arnu"	1
"2024"	180	720	"trbo"	1
"2024"	180	720	"oxmo"	1
"2024"	180	720	"vial"	2
"2024"	160	720	"maca"	3
"2024"	160	720	"oxmo"	2
"2024"	160	720	"drsp"	3
"2024"	160	720	"clbo"	3
"2024"	160	720	"lylu"	2
"2024"	160	720	"stro"	1
"2024"	160	720	"arnu"	2
"2024"	160	720	"depu"	1
"2024"	160	720	"drno"	0
"2024"	160	720	"vial"	3
"2024"	160	700	"clbo"	1
"2024"	160	700	"lylu"	2
"2024"	160	700	"drsp"	2
"2024"	160	700	"arnu"	1
"2024"	160	700	"oxmo"	1
"2024"	160	700	"trun"	1
"2024"	160	700	"vial"	3
"2024"	180	700	"lylu"	3
"2024"	180	700	"drsp"	4
"2024"	180	700	"oxmo"	1
"2024"	180	700	"povi"	0
"2024"	180	700	"stro"	2
"2024"	180	700	"clbo"	2
"2024"	180	700	"trer"	1
"2024"	180	700	"vial"	1
"2024"	180	680	"grass"	3
"2024"	180	680	"arnu"	2
"2024"	180	680	"vevi"	3
"2024"	180	680	"asac"	3
"2024"	180	680	"violasp"	2
"2024"	180	680	"trer"	1
"2024"	180	680	"tico"	2
"2024"	180	680	"cial"	1
"2024"	180	680	"urdi"	4
"2024"	180	680	"imca"	1
"2024"	180	680	"chgl"	1
"2024"	180	680	"lico"	1
"2024"	180	680	"atfi"	2
"2024"	180	680	"vial"	1
"2024"	160	680	"arnu"	3
"2024"	160	680	"oxmo"	2
"2024"	160	680	"drsp"	3
"2024"	160	680	"clbo"	2
"2024"	160	680	"lylu"	3
"2024"	160	680	"stro"	2
"2024"	160	680	"soma"	1
"2024"	160	680	"trer"	1
"2024"	160	680	"vial"	3
"2024"	120	700	"oxmo"	1
"2024"	120	700	"clbo"	3
"2024"	120	700	"drsp"	3
"2024"	120	700	"arnu"	1
"2024"	120	700	"stro"	2
"2024"	120	700	"lylu"	3
"2024"	120	700	"trer"	1
"2024"	120	700	"soma"	1
"2024"	120	700	"ritr"	2
"2024"	120	700	"vial"	4
"2024"	140	700	"oxmo"	1
"2024"	140	700	"lylu"	2
"2024"	140	700	"clbo"	2
"2024"	140	700	"depu"	2
"2024"	140	700	"drsp"	3
"2024"	140	700	"drph"	1
"2024"	140	700	"stro"	1
"2024"	140	700	"trer"	1
"2024"	140	700	"drno"	1
"2024"	140	700	"vial"	3
"2024"	140	680	"oxmo"	1
"2024"	140	680	"drsp"	3
"2024"	140	680	"lylu"	2
"2024"	140	680	"clbo"	2
"2024"	140	680	"grass"	1
"2024"	140	680	"trer"	1
"2024"	140	680	"vevi"	0
"2024"	140	680	"asac"	3
"2024"	140	680	"oscl"	0
"2024"	140	680	"vial"	4
"2024"	120	680	"maca"	2
"2024"	120	680	"trun"	1
"2024"	120	680	"stro"	1
"2024"	120	680	"clbo"	1
"2024"	120	680	"oxmo"	1
"2024"	120	680	"drsp"	3
"2024"	120	680	"lylu"	2
"2024"	120	680	"moun"	0
"2024"	120	680	"vial"	2
"2024"	80	700	"arnu"	1
"2024"	80	700	"drsp"	3
"2024"	80	700	"lylu"	2
"2024"	80	700	"stro"	2
"2024"	80	700	"clbo"	1
"2024"	80	700	"oxmo"	2
"2024"	80	700	"ritr"	2
"2024"	80	700	"vial"	3
"2024"	100	700	"drsp"	3
"2024"	100	700	"lylu"	2
"2024"	100	700	"clbo"	1
"2024"	100	700	"oxmo"	1
"2024"	100	700	"drph"	1
"2024"	100	700	"maca"	1
"2024"	100	700	"sapu"	1
"2024"	100	700	"vial"	1
"2024"	100	680	"oxmo"	1
"2024"	100	680	"soma"	1
"2024"	100	680	"maca"	1
"2024"	100	680	"drsp"	2
"2024"	100	680	"arnu"	2
"2024"	100	680	"clbo"	1
"2024"	100	680	"trun"	1
"2024"	100	680	"depu"	0
"2024"	100	680	"asac"	0
"2024"	100	680	"lylu"	2
"2024"	100	680	"stro"	0
"2024"	100	680	"vial"	1
"2024"	80	680	"trer"	1
"2024"	80	680	"clbo"	2
"2024"	80	680	"maca"	2
"2024"	80	680	"oxmo"	2
"2024"	80	680	"lylu"	2
"2024"	80	680	"arnu"	2
"2024"	80	680	"drsp"	3
"2024"	80	680	"trun"	0
"2024"	80	680	"vial"	3
"2024"	40	700	"asac"	3
"2024"	40	700	"drsp"	3
"2024"	40	700	"maca"	2
"2024"	40	700	"clbo"	2
"2024"	40	700	"stro"	1
"2024"	40	700	"oxmo"	1
"2024"	40	700	"soma"	1
"2024"	40	700	"arnu"	2
"2024"	40	700	"vevi"	2
"2024"	40	700	"atfi"	3
"2024"	40	700	"trer"	0
"2024"	40	700	"grass"	1
"2024"	40	700	"vial"	2
"2024"	60	700	"trer"	1
"2024"	60	700	"stro"	2
"2024"	60	700	"lylu"	2
"2024"	60	700	"drsp"	3
"2024"	60	700	"oxmo"	1
"2024"	60	700	"soma"	0
"2024"	60	700	"asac"	1
"2024"	60	700	"clbo"	1
"2024"	60	700	"vial"	3
"2024"	60	680	"drsp"	3
"2024"	60	680	"lylu"	1
"2024"	60	680	"asac"	1
"2024"	60	680	"clbo"	1
"2024"	60	680	"vevi"	2
"2024"	60	680	"stro"	1
"2024"	60	680	"soma"	1
"2024"	60	680	"oxmo"	1
"2024"	60	680	"maca"	1
"2024"	60	680	"drno"	3
"2024"	60	680	"atfi"	1
"2024"	60	680	"vial"	3
"2024"	40	680	"trer"	1
"2024"	40	680	"stro"	2
"2024"	40	680	"oxmo"	0
"2024"	40	680	"maca"	3
"2024"	40	680	"clbo"	3
"2024"	40	680	"soma"	1
"2024"	40	680	"lylu"	2
"2024"	40	680	"drsp"	3
"2024"	40	680	"atfi"	1
"2024"	40	680	"vial"	4
"2024"	0	700	"lylu"	3
"2024"	0	700	"drsp"	3
"2024"	0	700	"stro"	2
"2024"	0	700	"clbo"	1
"2024"	0	700	"oxmo"	1
"2024"	0	700	"maca"	1
"2024"	0	700	"trer"	1
"2024"	0	700	"soma"	1
"2024"	0	700	"vial"	3
"2024"	20	700	"maca"	3
"2024"	20	700	"clbo"	3
"2024"	20	700	"oxmo"	1
"2024"	20	700	"stro"	1
"2024"	20	700	"arnu"	2
"2024"	20	700	"soma"	2
"2024"	20	700	"asac"	1
"2024"	20	700	"lylu"	2
"2024"	20	700	"drsp"	3
"2024"	20	700	"vevi"	2
"2024"	20	700	"vial"	1
"2024"	20	680	"arnu"	3
"2024"	20	680	"lylu"	3
"2024"	20	680	"stro"	2
"2024"	20	680	"drsp"	3
"2024"	20	680	"maca"	2
"2024"	20	680	"clbo"	3
"2024"	20	680	"vevi"	0
"2024"	20	680	"trer"	1
"2024"	20	680	"soma"	1
"2024"	20	680	"oxmo"	2
"2024"	20	680	"vial"	3
"2024"	0	680	"lylu"	1
"2024"	0	680	"drsp"	3
"2024"	0	680	"soma"	1
"2024"	0	680	"drph"	1
"2024"	0	680	"atfi"	1
"2024"	0	680	"stro"	0
"2024"	0	680	"trer"	1
"2024"	0	680	"oxmo"	1
"2024"	0	680	"asac"	1
"2024"	0	680	"drno"	1
"2024"	0	680	"vevi"	2
"2024"	0	680	"vial"	5
"2024"	0	660	"stro"	2
"2024"	0	660	"mara"	1
"2024"	0	660	"drsp"	3
"2024"	0	660	"lylu"	2
"2024"	0	660	"maca"	2
"2024"	0	660	"trer"	1
"2024"	0	660	"oxmo"	1
"2024"	0	660	"grass"	0
"2024"	0	660	"soma"	1
"2024"	0	660	"vevi"	1
"2024"	0	660	"vial"	4
"2024"	20	660	"oxmo"	1
"2024"	20	660	"maca"	1
"2024"	20	660	"lylu"	2
"2024"	20	660	"clbo"	3
"2024"	20	660	"drsp"	3
"2024"	20	660	"stro"	2
"2024"	20	660	"soma"	1
"2024"	20	660	"stam"	1
"2024"	20	660	"vevi"	1
"2024"	20	660	"mara"	1
"2024"	20	660	"trer"	1
"2024"	20	660	"ritr"	1
"2024"	20	660	"vial"	3
"2024"	20	640	"stam"	0
"2024"	20	640	"drph"	2
"2024"	20	640	"drsp"	3
"2024"	20	640	"ruca"	1
"2024"	20	640	"maca"	1
"2024"	20	640	"oxmo"	1
"2024"	20	640	"trer"	1
"2024"	20	640	"mara"	1
"2024"	20	640	"asac"	1
"2024"	20	640	"grass"	1
"2024"	20	640	"stro"	2
"2024"	20	640	"lylu"	1
"2024"	20	640	"clbo"	2
"2024"	20	640	"vevi"	2
"2024"	20	640	"vial"	3
"2024"	0	640	"maca"	2
"2024"	0	640	"lylu"	2
"2024"	0	640	"soma"	0
"2024"	0	640	"oxmo"	1
"2024"	0	640	"drsp"	4
"2024"	0	640	"clbo"	3
"2024"	0	640	"stro"	2
"2024"	0	640	"trer"	2
"2024"	0	640	"vevi"	1
"2024"	0	640	"stam"	0
"2024"	0	640	"vial"	3
"2024"	40	660	"drph"	1
"2024"	40	660	"lylu"	2
"2024"	40	660	"stam"	1
"2024"	40	660	"stro"	2
"2024"	40	660	"maca"	1
"2024"	40	660	"oxmo"	2
"2024"	40	660	"vevi"	1
"2024"	40	660	"clbo"	2
"2024"	40	660	"trer"	2
"2024"	40	660	"povi"	2
"2024"	40	660	"drsp"	4
"2024"	40	660	"drno"	0
"2024"	40	660	"soma"	1
"2024"	40	660	"vial"	4
"2024"	60	660	"stro"	1
"2024"	60	660	"drsp"	3
"2024"	60	660	"maca"	1
"2024"	60	660	"trer"	1
"2024"	60	660	"clbo"	2
"2024"	60	660	"drph"	1
"2024"	60	660	"soma"	1
"2024"	60	660	"lylu"	2
"2024"	60	660	"oxmo"	1
"2024"	60	660	"asac"	0
"2024"	60	660	"vial"	3
"2024"	60	640	"asac"	3
"2024"	60	640	"atfi"	2
"2024"	60	640	"chgl"	1
"2024"	60	640	"grass"	1
"2024"	60	640	"drph"	2
"2024"	60	640	"cial"	2
"2024"	60	640	"arnu"	2
"2024"	60	640	"vevi"	3
"2024"	60	640	"tico"	2
"2024"	60	640	"galiumsp"	1
"2024"	60	640	"violasp"	1
"2024"	60	640	"urdi"	3
"2024"	60	640	"oxmo"	1
"2024"	60	640	"drsp"	2
"2024"	60	640	"clbo"	1
"2024"	60	640	"sapu"	1
"2024"	60	640	"trer"	2
"2024"	60	640	"vial"	3
"2024"	40	640	"drsp"	4
"2024"	40	640	"arnu"	0
"2024"	40	640	"violasp"	1
"2024"	40	640	"trer"	2
"2024"	40	640	"clbo"	2
"2024"	40	640	"soma"	2
"2024"	40	640	"oxmo"	1
"2024"	40	640	"vevi"	1
"2024"	40	640	"stro"	1
"2024"	40	640	"drph"	1
"2024"	40	640	"tico"	1
"2024"	40	640	"stam"	1
"2024"	40	640	"grass"	1
"2024"	40	640	"ruca"	1
"2024"	40	640	"asac"	1
"2024"	40	640	"sapu"	1
"2024"	40	640	"vial"	2
"2024"	80	660	"drsp"	3
"2024"	80	660	"clbo"	1
"2024"	80	660	"lylu"	2
"2024"	80	660	"maca"	1
"2024"	80	660	"trer"	0
"2024"	80	660	"soma"	0
"2024"	80	660	"trun"	1
"2024"	80	660	"oxmo"	1
"2024"	80	660	"drph"	0
"2024"	80	660	"trbo"	0
"2024"	80	660	"vial"	2
"2024"	100	660	"trun"	2
"2024"	100	660	"lylu"	2
"2024"	100	660	"drsp"	2
"2024"	100	660	"maca"	1
"2024"	100	660	"clbo"	1
"2024"	100	660	"soma"	0
"2024"	100	660	"oxmo"	1
"2024"	100	660	"vial"	2
"2024"	100	640	"drsp"	3
"2024"	100	640	"stro"	1
"2024"	100	640	"clbo"	1
"2024"	100	640	"lylu"	2
"2024"	100	640	"soma"	0
"2024"	100	640	"oxmo"	1
"2024"	100	640	"trer"	1
"2024"	100	640	"vial"	3
"2024"	80	640	"drsp"	2
"2024"	80	640	"lylu"	2
"2024"	80	640	"oxmo"	2
"2024"	80	640	"clbo"	2
"2024"	80	640	"vial"	1
"2024"	120	660	"lylu"	1
"2024"	120	660	"drsp"	3
"2024"	120	660	"maca"	1
"2024"	120	660	"clbo"	1
"2024"	120	660	"oxmo"	1
"2024"	120	660	"vial"	3
"2024"	140	660	"oxmo"	1
"2024"	140	660	"clbo"	2
"2024"	140	660	"lylu"	2
"2024"	140	660	"drsp"	4
"2024"	140	660	"trer"	1
"2024"	140	660	"stro"	1
"2024"	140	660	"stam"	0
"2024"	140	660	"asac"	1
"2024"	140	660	"drph"	1
"2024"	140	660	"vial"	2
"2024"	140	640	"trer"	1
"2024"	140	640	"arnu"	2
"2024"	140	640	"drsp"	3
"2024"	140	640	"clbo"	1
"2024"	140	640	"depu"	3
"2024"	140	640	"vevi"	2
"2024"	140	640	"soma"	1
"2024"	140	640	"stro"	2
"2024"	140	640	"lylu"	2
"2024"	140	640	"vial"	3
"2024"	120	640	"clbo"	2
"2024"	120	640	"lylu"	3
"2024"	120	640	"oxmo"	1
"2024"	120	640	"drph"	1
"2024"	120	640	"asac"	1
"2024"	120	640	"drsp"	3
"2024"	120	640	"grass"	1
"2024"	120	640	"trer"	1
"2024"	120	640	"stro"	1
"2024"	120	640	"vial"	3
"2024"	160	660	"arnu"	1
"2024"	160	660	"stro"	1
"2024"	160	660	"drsp"	3
"2024"	160	660	"vevi"	2
"2024"	160	660	"grass"	2
"2024"	160	660	"trer"	1
"2024"	160	660	"lylu"	2
"2024"	160	660	"stam"	0
"2024"	160	660	"asac"	3
"2024"	160	660	"soma"	1
"2024"	160	660	"violasp"	1
"2024"	160	660	"chgl"	0
"2024"	160	660	"galiumsp"	1
"2024"	160	660	"cial"	1
"2024"	160	660	"urdi"	0
"2024"	160	660	"oxmo"	1
"2024"	160	660	"rigl"	1
"2024"	160	660	"drph"	1
"2024"	160	660	"depu"	1
"2024"	160	660	"vial"	4
"2024"	180	660	"vevi"	1
"2024"	180	660	"trer"	1
"2024"	180	660	"drsp"	3
"2024"	180	660	"lylu"	1
"2024"	180	660	"stro"	1
"2024"	180	660	"mara"	1
"2024"	180	660	"stam"	0
"2024"	180	660	"oxmo"	1
"2024"	180	660	"urdi"	2
"2024"	180	660	"prtr"	1
"2024"	180	660	"grass"	1
"2024"	180	660	"clbo"	1
"2024"	180	660	"vial"	2
"2024"	180	640	"asac"	1
"2024"	180	640	"cial"	1
"2024"	180	640	"oxmo"	1
"2024"	180	640	"grass"	0
"2024"	180	640	"vevi"	2
"2024"	180	640	"drsp"	3
"2024"	180	640	"trer"	3
"2024"	180	640	"clbo"	1
"2024"	180	640	"stro"	2
"2024"	180	640	"vial"	3
"2024"	160	640	"lylu"	3
"2024"	160	640	"drsp"	3
"2024"	160	640	"trer"	1
"2024"	160	640	"clbo"	2
"2024"	160	640	"stro"	1
"2024"	160	640	"oxmo"	1
"2024"	160	640	"soma"	0
"2024"	160	640	"asac"	1
"2024"	160	640	"arnu"	1
"2024"	160	640	"vial"	6
"2024"	160	620	"lylu"	3
"2024"	160	620	"drsp"	3
"2024"	160	620	"stro"	2
"2024"	160	620	"clbo"	2
"2024"	160	620	"trer"	1
"2024"	160	620	"vial"	3
"2024"	180	620	"drsp"	3
"2024"	180	620	"stro"	1
"2024"	180	620	"lylu"	3
"2024"	180	620	"oxmo"	1
"2024"	180	620	"trer"	1
"2024"	180	620	"clbo"	1
"2024"	180	620	"vevi"	0
"2024"	180	620	"stam"	0
"2024"	180	620	"vial"	2
"2024"	180	600	"drsp"	3
"2024"	180	600	"stro"	2
"2024"	180	600	"lylu"	3
"2024"	180	600	"oxmo"	1
"2024"	180	600	"clbo"	2
"2024"	180	600	"trer"	1
"2024"	180	600	"mara"	1
"2024"	180	600	"vial"	3
"2024"	160	600	"stro"	2
"2024"	160	600	"lylu"	3
"2024"	160	600	"drsp"	3
"2024"	160	600	"trer"	1
"2024"	160	600	"clbo"	3
"2024"	160	600	"oxmo"	1
"2024"	160	600	"vial"	4
"2024"	120	620	"drsp"	2
"2024"	120	620	"drph"	3
"2024"	120	620	"vevi"	1
"2024"	120	620	"grass"	1
"2024"	120	620	"asac"	1
"2024"	120	620	"clbo"	1
"2024"	120	620	"lylu"	2
"2024"	120	620	"atfi"	1
"2024"	120	620	"soma"	1
"2024"	120	620	"arnu"	0
"2024"	120	620	"trer"	1
"2024"	120	620	"vial"	4
"2024"	140	620	"stro"	2
"2024"	140	620	"drsp"	3
"2024"	140	620	"trer"	1
"2024"	140	620	"lylu"	3
"2024"	140	620	"clbo"	2
"2024"	140	620	"oxmo"	1
"2024"	140	620	"vial"	4
"2024"	140	600	"drsp"	3
"2024"	140	600	"lylu"	3
"2024"	140	600	"oxmo"	2
"2024"	140	600	"stro"	2
"2024"	140	600	"clbo"	1
"2024"	140	600	"trer"	1
"2024"	140	600	"drph"	0
"2024"	140	600	"arnu"	0
"2024"	140	600	"mara"	1
"2024"	140	600	"vial"	3
"2024"	140	600	"sapu"	0
"2024"	120	600	"lylu"	3
"2024"	120	600	"drsp"	3
"2024"	120	600	"soma"	1
"2024"	120	600	"oxmo"	1
"2024"	120	600	"vevi"	2
"2024"	120	600	"stro"	3
"2024"	120	600	"arnu"	3
"2024"	120	600	"trer"	1
"2024"	120	600	"stam"	1
"2024"	120	600	"vial"	3
"2024"	80	620	"urdi"	3
"2024"	80	620	"grass"	5
"2024"	80	620	"imca"	2
"2024"	80	620	"cial"	3
"2024"	80	620	"chgl"	2
"2024"	80	620	"violasp"	2
"2024"	80	620	"onse"	1
"2024"	80	620	"rupu"	2
"2024"	80	620	"arnu"	1
"2024"	80	620	"drsp"	2
"2024"	80	620	"clbo"	1
"2024"	80	620	"rigl"	2
"2024"	80	620	"asac"	2
"2024"	80	620	"atfi"	3
"2024"	80	620	"galiumsp"	2
"2024"	80	620	"tico"	2
"2024"	80	620	"soma"	1
"2024"	80	620	"oxmo"	1
"2024"	80	620	"coal"	1
"2024"	80	620	"rigl"	2
"2024"	80	620	"astersp"	2
"2024"	80	620	"vevi"	1
"2024"	100	620	"lylu"	3
"2024"	100	620	"clbo"	2
"2024"	100	620	"chgl"	1
"2024"	100	620	"oxmo"	1
"2024"	100	620	"grass"	4
"2024"	100	620	"violasp"	1
"2024"	100	620	"soma"	2
"2024"	100	620	"rupu"	1
"2024"	100	620	"vevi"	1
"2024"	100	620	"asac"	1
"2024"	100	620	"imca"	1
"2024"	100	620	"drph"	3
"2024"	100	620	"drsp"	2
"2024"	100	620	"drno"	0
"2024"	100	620	"ruid"	2
"2024"	100	620	"atfi"	1
"2024"	100	620	"vial"	2
"2024"	100	600	"lylu"	3
"2024"	100	600	"drsp"	3
"2024"	100	600	"arnu"	3
"2024"	100	600	"stro"	1
"2024"	100	600	"maca"	1
"2024"	100	600	"mevi"	1
"2024"	100	600	"soma"	1
"2024"	100	600	"oxmo"	1
"2024"	100	600	"clbo"	2
"2024"	100	600	"trun"	1
"2024"	100	600	"trer"	1
"2024"	100	600	"trbo"	1
"2024"	100	600	"vial"	3
"2024"	80	600	"trun"	1
"2024"	80	600	"lylu"	2
"2024"	80	600	"clbo"	1
"2024"	80	600	"arnu"	1
"2024"	80	600	"drsp"	1
"2024"	80	600	"oxmo"	1
"2024"	80	600	"cotr"	1
"2024"	80	600	"vial"	3
"2024"	40	620	"asac"	4
"2024"	40	620	"chgl"	1
"2024"	40	620	"thpu"	3
"2024"	40	620	"violasp"	2
"2024"	40	620	"rupu"	2
"2024"	40	620	"drph"	2
"2024"	40	620	"grass"	2
"2024"	40	620	"lylu"	0
"2024"	40	620	"prtr"	2
"2024"	40	620	"vevi"	1
"2024"	40	620	"arnu"	0
"2024"	40	620	"pldi"	1
"2024"	40	620	"vial"	3
"2024"	60	620	"pldi"	1
"2024"	60	620	"vevi"	2
"2024"	60	620	"asac"	3
"2024"	60	620	"grass"	3
"2024"	60	620	"violasp"	3
"2024"	60	620	"clbo"	1
"2024"	60	620	"oxmo"	1
"2024"	60	620	"oscl"	1
"2024"	60	620	"thpu"	1
"2024"	60	620	"lylu"	1
"2024"	60	620	"drsp"	1
"2024"	60	620	"arnu"	1
"2024"	60	620	"chgl"	1
"2024"	60	620	"cotr"	1
"2024"	60	620	"rupu"	2
"2024"	60	620	"atfi"	1
"2024"	60	620	"vial"	3
"2024"	60	600	"lylu"	2
"2024"	60	600	"drsp"	1
"2024"	60	600	"clbo"	2
"2024"	60	600	"maca"	1
"2024"	60	600	"oxmo"	1
"2024"	60	600	"trun"	1
"2024"	60	600	"arnu"	1
"2024"	60	600	"vial"	3
"2024"	40	600	"maca"	0
"2024"	40	600	"oxmo"	1
"2024"	40	600	"lylu"	1
"2024"	40	600	"stro"	1
"2024"	40	600	"clbo"	1
"2024"	40	600	"asac"	3
"2024"	40	600	"thdi"	2
"2024"	40	600	"chgl"	1
"2024"	40	600	"grass"	1
"2024"	40	600	"drph"	2
"2024"	40	600	"arnu"	3
"2024"	40	600	"stam"	0
"2024"	40	600	"pldi"	0
"2024"	40	600	"prtr"	1
"2024"	40	600	"violasp"	1
"2024"	40	600	"atfi"	2
"2024"	40	600	"soma"	1
"2024"	40	600	"tico"	1
"2024"	40	600	"cial"	1
"2024"	40	600	"ruca"	0
"2024"	40	600	"vial"	3
"2024"	0	620	"oxmo"	2
"2024"	0	620	"maca"	2
"2024"	0	620	"stro"	2
"2024"	0	620	"drsp"	2
"2024"	0	620	"clbo"	1
"2024"	0	620	"trer"	1
"2024"	0	620	"lylu"	2
"2024"	0	620	"vevi"	0
"2024"	0	620	"grass"	1
"2024"	0	620	"vial"	5
"2024"	20	620	"stro"	1
"2024"	20	620	"stam"	0
"2024"	20	620	"lylu"	2
"2024"	20	620	"drsp"	2
"2024"	20	620	"mara"	0
"2024"	20	620	"maca"	1
"2024"	20	620	"clbo"	1
"2024"	20	620	"drno"	2
"2024"	20	620	"oxmo"	1
"2024"	20	620	"soma"	0
"2024"	20	620	"atfi"	0
"2024"	20	620	"asac"	0
"2024"	20	620	"prtr"	0
"2024"	20	620	"trer"	0
"2024"	20	620	"vial"	5
"2024"	20	600	"maca"	1
"2024"	20	600	"clbo"	1
"2024"	20	600	"drsp"	2
"2024"	20	600	"oxmo"	1
"2024"	20	600	"lylu"	2
"2024"	20	600	"stro"	1
"2024"	20	600	"vial"	3
"2024"	20	600	"sapu"	0
"2024"	0	600	"arnu"	1
"2024"	0	600	"maca"	2
"2024"	0	600	"drsp"	3
"2024"	0	600	"stam"	1
"2024"	0	600	"lylu"	2
"2024"	0	600	"oxmo"	1
"2024"	0	600	"stro"	2
"2024"	0	600	"trbo"	1
"2024"	0	600	"trer"	1
"2024"	0	600	"soma"	1
"2024"	0	600	"clbo"	2
"2024"	0	600	"moun"	0
"2024"	0	660	"mevi"	1
"2024"	0	600	"vial"	3
"2024"	0	580	"clbo"	3
"2024"	0	580	"maca"	3
"2024"	0	580	"lylu"	3
"2024"	0	580	"oxmo"	1
